id,verse_id,recording_id,start,end
21,48004022,TK,160.830,169.510
22,48004023,TK,169.510,177.850
23,48004024,TK,177.850,189.540
24,48004025,TK,189.540,200.640
25,48004026,TK,200.640,207.020
26,48004027,TK,207.020,220.230
27,48004028,TK,220.230,226.180
28,48004029,TK,226.180,231.780
29,48004030,TK,231.780,242.190
30,48004031,TK,242.190,255.800
0,48005001,TK,0.150,8.250
1,48005002,TK,8.250,16.160
2,48005003,TK,16.160,23.950
3,48005004,TK,23.950,30.860
4,48005005,TK,30.860,36.790
5,48005006,TK,36.790,45.920
6,48005007,TK,45.920,51.450
7,48005008,TK,51.450,55.060
8,48005009,TK,55.060,58.720
9,48005010,TK,58.720,68.880
10,48005011,TK,68.880,79.360
11,48005012,TK,79.360,83.440
12,48005013,TK,83.440,95.040
13,48005014,TK,95.040,103.320
14,48005015,TK,103.320,110.520
15,48005016,TK,110.520,117.340
16,48005017,TK,117.340,130.760
17,48005018,TK,130.760,134.510
18,48005019,TK,134.510,142.580
19,48005020,TK,142.580,152.870
20,48005021,TK,152.870,167.840
21,48005022,TK,167.840,178.210
22,48005023,TK,178.210,184.280
23,48005024,TK,184.280,190.930
24,48005025,TK,190.930,194.870
25,48005026,TK,194.870,200.790
0,48006001,TK,0.300,13.770
1,48006002,TK,13.770,19.920
2,48006003,TK,19.920,25.340
3,48006004,TK,25.340,33.620
4,48006005,TK,33.620,37.320
5,48006006,TK,37.320,42.452
6,48006007,TK,42.452,50.520
7,48006008,TK,50.520,61.440
8,48006009,TK,61.440,68.740
9,48006010,TK,68.740,76.590
10,48006011,TK,76.590,80.850
11,48006012,TK,80.850,90.420
12,48006013,TK,90.420,99.750
13,48006014,TK,99.750,110.860
14,48006015,TK,110.860,118.950
15,48006016,TK,118.950,127.013
16,48006017,TK,127.013,136.040
17,48006018,TK,136.040,142.820
0,49001001,TK,0.450,10.340
1,49001002,TK,10.340,16.543
2,49001003,TK,16.543,27.450
3,49001004,TK,27.450,37.190
4,49001005,TK,37.190,44.749
5,49001006,TK,44.749,52.590
6,49001007,TK,52.590,62.580
7,49001008,TK,62.580,68.120
8,49001009,TK,68.120,75.820
9,49001010,TK,75.820,86.786
10,49001011,TK,86.786,96.580
11,49001012,TK,96.580,102.960
12,49001013,TK,102.960,115.560
13,49001014,TK,115.560,124.110
14,49001015,TK,124.110,132.250
15,49001016,TK,132.250,138.980
16,49001017,TK,138.980,151.020
17,49001018,TK,151.020,162.985
18,49001019,TK,162.985,172.450
19,49001020,TK,172.450,180.040
20,49001021,TK,180.040,193.890
21,49001022,TK,193.890,201.410
22,49001023,TK,201.410,206.980
0,49002001,TK,0.450,5.040
1,49002002,TK,5.040,17.510
2,49002003,TK,17.510,32.350
3,49002004,TK,32.350,40.510
4,49002005,TK,40.510,49.300
5,49002006,TK,49.300,54.650
6,49002007,TK,54.650,66.010
7,49002008,TK,66.010,73.770
8,49002009,TK,73.770,77.720
9,49002010,TK,77.720,89.900
10,49002011,TK,89.900,100.810
11,49002012,TK,100.810,115.330
12,49002013,TK,115.330,124.250
13,49002014,TK,124.250,132.540
14,49002015,TK,132.540,146.380
15,49002016,TK,146.380,155.450
16,49002017,TK,155.450,162.230
17,49002018,TK,162.230,169.410
18,49002019,TK,169.410,177.030
19,49002020,TK,177.030,184.950
20,49002021,TK,184.950,191.630
21,49002022,TK,191.630,197.830
0,49003001,TK,0.450,7.050
1,49003002,TK,7.050,13.380
2,49003003,TK,13.380,19.290
3,49003004,TK,19.290,26.053
4,49003005,TK,26.053,36.800
5,49003006,TK,36.800,44.930
6,49003007,TK,44.930,55.200
7,49003008,TK,55.200,67.050
8,49003009,TK,67.050,76.880
9,49003010,TK,76.880,86.170
10,49003011,TK,86.170,91.750
11,49003012,TK,91.750,99.400
12,49003013,TK,99.400,107.320
13,49003014,TK,107.320,113.080
14,49003015,TK,113.080,118.060
15,49003016,TK,118.060,127.880
16,49003017,TK,127.880,132.316
17,49003018,TK,132.316,146.460
18,49003019,TK,146.460,154.920
19,49003020,TK,154.920,164.774
20,49003021,TK,164.774,173.640
0,49004001,TK,0.600,8.890
1,49004002,TK,8.890,16.830
2,49004003,TK,16.830,23.050
3,49004004,TK,23.050,30.550
4,49004005,TK,30.550,34.950
5,49004006,TK,34.950,43.240
6,49004007,TK,43.240,49.390
7,49004008,TK,49.390,58.230
8,49004009,TK,58.230,66.550
9,49004010,TK,66.550,75.710
10,49004011,TK,75.710,85.780
11,49004012,TK,85.780,93.810
12,49004013,TK,93.810,106.340
13,49004014,TK,106.340,119.260
14,49004015,TK,119.260,127.980
15,49004016,TK,127.980,147.600
16,49004017,TK,147.600,157.721
17,49004018,TK,157.721,169.670
18,49004019,TK,169.670,178.740
19,49004020,TK,178.740,182.990
20,49004021,TK,182.990,190.300
21,49004022,TK,190.300,199.590
22,49004023,TK,199.590,202.880
23,49004024,TK,202.880,211.420
24,49004025,TK,211.420,221.090
25,49004026,TK,221.090,229.840
26,49004027,TK,229.840,232.950
27,49004028,TK,232.950,245.130
28,49004029,TK,245.130,258.360
29,49004030,TK,258.360,264.857
30,49004031,TK,264.857,275.160
31,49004032,TK,275.160,286.550
0,49005001,TK,0.450,4.750
1,49005002,TK,4.750,17.170
2,49005003,TK,17.170,26.540
3,49005004,TK,26.540,35.594
4,49005005,TK,35.594,48.940
5,49005006,TK,48.940,57.250
6,49005007,TK,57.250,60.130
7,49005008,TK,60.130,68.190
8,49005009,TK,68.190,75.680
9,49005010,TK,75.680,79.590
10,49005011,TK,79.590,85.620
11,49005012,TK,85.620,90.540
12,49005013,TK,90.540,97.900
13,49005014,TK,97.900,107.020
14,49005015,TK,107.020,113.810
15,49005016,TK,113.810,119.500
16,49005017,TK,119.500,127.400
17,49005018,TK,127.400,134.500
18,49005019,TK,134.500,145.320
19,49005020,TK,145.320,153.080
20,49005021,TK,153.080,157.460
21,49005022,TK,157.460,163.570
22,49005023,TK,163.570,173.240
23,49005024,TK,173.240,181.270
24,49005025,TK,181.270,191.280
25,49005026,TK,191.280,196.500
26,49005027,TK,196.500,211.530
27,49005028,TK,211.530,222.580
28,49005029,TK,222.580,231.580
29,49005030,TK,231.580,238.680
30,49005031,TK,238.680,251.930
31,49005032,TK,251.930,259.040
32,49005033,TK,259.040,270.010
0,49006001,TK,0.300,7.090
1,49006002,TK,7.090,13.141
2,49006003,TK,13.141,18.240
3,49006004,TK,18.240,27.050
4,49006005,TK,27.050,36.650
5,49006006,TK,36.650,44.990
6,49006007,TK,44.990,50.430
7,49006008,TK,50.430,61.400
8,49006009,TK,61.400,75.144
9,49006010,TK,75.144,81.850
10,49006011,TK,81.850,89.620
11,49006012,TK,89.620,105.380
12,49006013,TK,105.380,116.690
13,49006014,TK,116.690,124.400
14,49006015,TK,124.400,129.610
15,49006016,TK,129.610,139.370
16,49006017,TK,139.370,147.770
17,49006018,TK,147.770,160.520
18,49006019,TK,160.520,169.600
19,49006020,TK,169.600,177.690
20,49006021,TK,177.690,188.020
21,49006022,TK,188.020,196.570
22,49006023,TK,196.570,203.580
23,49006024,TK,203.580,210.270
0,50001001,TK,0.300,11.960
1,50001002,TK,11.960,17.466
2,50001003,TK,17.466,21.480
3,50001004,TK,21.480,27.467
4,50001005,TK,27.467,33.840
5,50001006,TK,33.840,43.040
6,50001007,TK,43.040,59.822
7,50001008,TK,59.822,66.570
8,50001009,TK,66.570,74.827
9,50001010,TK,74.827,82.060
10,50001011,TK,82.060,88.820
11,50001012,TK,88.820,96.250
12,50001013,TK,96.250,103.250
13,50001014,TK,103.250,112.490
14,50001015,TK,112.490,118.560
15,50001016,TK,118.560,126.090
16,50001017,TK,126.090,131.830
17,50001018,TK,131.830,142.296
18,50001019,TK,142.296,151.370
19,50001020,TK,151.370,166.283
20,50001021,TK,166.283,172.190
21,50001022,TK,172.190,179.980
22,50001023,TK,179.980,188.760
23,50001024,TK,188.760,193.320
24,50001025,TK,193.320,201.550
25,50001026,TK,201.550,209.570
26,50001027,TK,209.570,225.590
27,50001028,TK,225.590,238.272
28,50001029,TK,238.272,246.830
29,50001030,TK,246.830,253.190
0,50002001,TK,0.150,10.590
1,50002002,TK,10.590,20.100
2,50002003,TK,20.100,28.280
3,50002004,TK,28.280,33.560
4,50002005,TK,33.560,38.163
5,50002006,TK,38.163,43.970
6,50002007,TK,43.970,50.890
7,50002008,TK,50.890,60.807
8,50002009,TK,60.807,68.350
9,50002010,TK,68.350,75.550
10,50002011,TK,75.550,83.410
11,50002012,TK,83.410,97.330
12,50002013,TK,97.330,104.900
13,50002014,TK,104.900,108.370
14,50002015,TK,108.370,119.320
15,50002016,TK,119.320,128.820
16,50002017,TK,128.820,136.260
17,50002018,TK,136.260,140.500
18,50002019,TK,140.500,149.570
19,50002020,TK,149.570,154.830
20,50002021,TK,154.830,160.050
21,50002022,TK,160.050,167.727
22,50002023,TK,167.727,174.120
23,50002024,TK,174.120,178.640
24,50002025,TK,178.640,191.340
25,50002026,TK,191.340,199.130
26,50002027,TK,199.130,210.350
27,50002028,TK,210.350,220.190
28,50002029,TK,220.190,226.614
29,50002030,TK,226.614,237.250
0,50003001,TK,0.150,9.720
1,50003002,TK,9.720,15.919
2,50003003,TK,15.919,25.670
3,50003004,TK,25.670,34.108
4,50003005,TK,34.108,43.320
5,50003006,TK,43.320,51.061
6,50003007,TK,51.061,57.050
7,50003008,TK,57.050,71.060
8,50003009,TK,71.060,81.460
9,50003010,TK,81.460,91.097
10,50003011,TK,91.097,94.710
11,50003012,TK,94.710,104.670
12,50003013,TK,104.670,115.540
13,50003014,TK,115.540,121.782
14,50003015,TK,121.782,129.890
15,50003016,TK,129.890,136.310
16,50003017,TK,136.310,144.710
17,50003018,TK,144.710,154.710
18,50003019,TK,154.710,164.110
19,50003020,TK,164.110,173.340
20,50003021,TK,173.340,188.430
0,50004001,TK,0.600,8.900
1,50004002,TK,8.900,14.680
2,50004003,TK,14.680,29.010
3,50004004,TK,29.010,33.550
4,50004005,TK,33.550,39.210
5,50004006,TK,39.210,48.210
6,50004007,TK,48.210,57.404
7,50004008,TK,57.404,73.830
8,50004009,TK,73.830,85.060
9,50004010,TK,85.060,96.900
10,50004011,TK,96.900,104.590
11,50004012,TK,104.590,118.960
12,50004013,TK,118.960,123.380
13,50004014,TK,123.380,127.950
14,50004015,TK,127.950,142.930
15,50004016,TK,142.930,149.620
16,50004017,TK,149.620,157.130
17,50004018,TK,157.130,170.470
18,50004019,TK,170.470,178.310
19,50004020,TK,178.310,183.523
20,50004021,TK,183.523,190.450
21,50004022,TK,190.450,196.920
22,50004023,TK,196.920,202.690
0,51001001,TK,0.450,7.590
1,51001002,TK,7.590,18.124
2,51001003,TK,18.124,25.040
3,51001004,TK,25.040,31.920
4,51001005,TK,31.920,40.730
5,51001006,TK,40.730,54.452
6,51001007,TK,54.452,62.630
7,51001008,TK,62.630,67.500
8,51001009,TK,67.500,82.310
9,51001010,TK,82.310,93.760
10,51001011,TK,93.760,103.600
11,51001012,TK,103.600,112.040
12,51001013,TK,112.040,120.650
13,51001014,TK,120.650,127.690
14,51001015,TK,127.690,133.220
15,51001016,TK,133.220,151.150
16,51001017,TK,151.150,156.400
17,51001018,TK,156.400,167.820
18,51001019,TK,167.820,171.740
19,51001020,TK,171.740,184.390
20,51001021,TK,184.390,193.210
21,51001022,TK,193.210,203.310
22,51001023,TK,203.310,219.380
23,51001024,TK,219.380,232.400
24,51001025,TK,232.400,240.820
25,51001026,TK,240.820,249.560
26,51001027,TK,249.560,260.760
27,51001028,TK,260.760,274.310
28,51001029,TK,274.310,281.950
0,51002001,TK,0.450,10.230
1,51002002,TK,10.230,23.140
2,51002003,TK,23.140,29.070
3,51002004,TK,29.070,34.413
4,51002005,TK,34.413,46.990
5,51002006,TK,46.990,52.380
6,51002007,TK,52.380,64.130
7,51002008,TK,64.130,77.570
8,51002009,TK,77.570,82.190
9,51002010,TK,82.190,88.315
10,51002011,TK,88.315,97.930
11,51002012,TK,97.930,109.320
12,51002013,TK,109.320,121.021
13,51002014,TK,121.021,131.830
14,51002015,TK,131.830,141.250
15,51002016,TK,141.250,148.500
16,51002017,TK,148.500,153.060
17,51002018,TK,153.060,165.310
18,51002019,TK,165.310,176.370
19,51002020,TK,176.370,184.270
20,51002021,TK,184.270,187.980
21,51002022,TK,187.980,194.150
22,51002023,TK,194.150,205.070
0,51003001,TK,0.150,7.570
1,51003002,TK,7.570,10.609
2,51003003,TK,10.609,16.100
3,51003004,TK,16.100,24.410
4,51003005,TK,24.410,36.500
5,51003006,TK,36.500,41.050
6,51003007,TK,41.050,46.450
7,51003008,TK,46.450,57.290
8,51003009,TK,57.290,63.730
9,51003010,TK,63.730,70.877
10,51003011,TK,70.877,83.640
11,51003012,TK,83.640,95.500
12,51003013,TK,95.500,106.030
13,51003014,TK,106.030,111.760
14,51003015,TK,111.760,120.830
15,51003016,TK,120.830,137.280
16,51003017,TK,137.280,148.230
17,51003018,TK,148.230,154.010
18,51003019,TK,154.010,159.260
19,51003020,TK,159.260,165.981
20,51003021,TK,165.981,171.160
21,51003022,TK,171.160,182.920
22,51003023,TK,182.920,189.623
23,51003024,TK,189.623,197.740
24,51003025,TK,197.740,204.390
0,51004001,TK,0.150,9.960
1,51004002,TK,9.960,15.230
2,51004003,TK,15.230,25.500
3,51004004,TK,25.500,29.270
4,51004005,TK,29.270,34.290
5,51004006,TK,34.290,43.460
6,51004007,TK,43.460,51.970
7,51004008,TK,51.970,59.070
8,51004009,TK,59.070,66.870
9,51004010,TK,66.870,79.040
10,51004011,TK,79.040,90.382
11,51004012,TK,90.382,103.620
12,51004013,TK,103.620,112.060
13,51004014,TK,112.060,116.880
14,51004015,TK,116.880,123.800
15,51004016,TK,123.800,135.315
16,51004017,TK,135.315,142.560
17,51004018,TK,142.560,151.070
0,52001001,TK,0.300,16.320
1,52001002,TK,16.320,24.552
2,52001003,TK,24.552,38.190
3,52001004,TK,38.190,43.140
4,52001005,TK,43.140,59.310
5,52001006,TK,59.310,69.407
6,52001007,TK,69.407,76.900
7,52001008,TK,76.900,92.360
8,52001009,TK,92.360,105.490
9,52001010,TK,105.490,115.730
0,52002001,TK,0.150,6.690
1,52002002,TK,6.690,19.170
2,52002003,TK,19.170,26.010
3,52002004,TK,26.010,37.850
4,52002005,TK,37.850,46.320
5,52002006,TK,46.320,54.880
6,52002007,TK,54.880,61.080
7,52002008,TK,61.080,73.670
8,52002009,TK,73.670,88.140
9,52002010,TK,88.140,97.410
10,52002011,TK,97.410,106.023
11,52002012,TK,106.023,115.210
12,52002013,TK,115.210,132.650
13,52002014,TK,132.650,149.770
14,52002015,TK,149.770,161.950
15,52002016,TK,161.950,173.030
16,52002017,TK,173.030,186.000
17,52002018,TK,186.000,194.870
18,52002019,TK,194.870,205.840
19,52002020,TK,205.840,209.460
0,52003001,TK,0.300,6.540
1,52003002,TK,6.540,19.540
2,52003003,TK,19.540,27.141
3,52003004,TK,27.141,36.720
4,52003005,TK,36.720,47.596
5,52003006,TK,47.596,63.120
6,52003007,TK,63.120,70.800
7,52003008,TK,70.800,74.950
8,52003009,TK,74.950,83.920
9,52003010,TK,83.920,93.630
10,52003011,TK,93.630,101.880
11,52003012,TK,101.880,109.580
12,52003013,TK,109.580,122.000
0,52004001,TK,0.300,12.930
1,52004002,TK,12.930,17.920
2,52004003,TK,17.920,24.450
3,52004004,TK,24.450,29.690
4,52004005,TK,29.690,34.870
5,52004006,TK,34.870,46.785
6,52004007,TK,46.785,52.040
7,52004008,TK,52.040,60.690
8,52004009,TK,60.690,68.920
9,52004010,TK,68.920,77.072
10,52004011,TK,77.072,86.340
11,52004012,TK,86.340,91.630
12,52004013,TK,91.630,100.220
13,52004014,TK,100.220,108.670
14,52004015,TK,108.670,119.291
15,52004016,TK,119.291,132.130
16,52004017,TK,132.130,144.200
17,52004018,TK,144.200,147.910
0,52005001,TK,0.450,8.140
1,52005002,TK,8.140,13.660
2,52005003,TK,13.660,25.410
3,52005004,TK,25.410,31.890
4,52005005,TK,31.890,38.360
5,52005006,TK,38.360,44.310
6,52005007,TK,44.310,50.630
7,52005008,TK,50.630,61.000
8,52005009,TK,61.000,68.820
9,52005010,TK,68.820,76.852
10,52005011,TK,76.852,82.900
11,52005012,TK,82.900,91.880
12,52005013,TK,91.880,99.538
13,52005014,TK,99.538,110.420
14,52005015,TK,110.420,119.430
15,52005016,TK,119.430,120.890
16,52005017,TK,120.890,122.600
17,52005018,TK,122.600,129.160
18,52005019,TK,129.160,130.980
19,52005020,TK,130.980,133.640
20,52005021,TK,133.640,136.930
21,52005022,TK,136.930,139.910
22,52005023,TK,139.910,153.220
23,52005024,TK,153.220,156.790
24,52005025,TK,156.790,160.160
25,52005026,TK,160.160,164.320
26,52005027,TK,164.320,170.570
27,52005028,TK,170.570,175.240
0,53001001,TK,0.450,10.810
1,53001002,TK,10.810,16.638
2,53001003,TK,16.638,33.600
3,53001004,TK,33.600,47.470
4,53001005,TK,47.470,56.570
5,53001006,TK,56.570,61.490
6,53001007,TK,61.490,70.626
7,53001008,TK,70.626,81.090
8,53001009,TK,81.090,89.210
9,53001010,TK,89.210,101.350
10,53001011,TK,101.350,115.200
11,53001012,TK,115.200,127.510
0,53002001,TK,0.450,9.240
1,53002002,TK,9.240,22.800
2,53002003,TK,22.800,36.080
3,53002004,TK,36.080,49.430
4,53002005,TK,49.430,59.510
5,53002006,TK,59.510,66.090
6,53002007,TK,66.090,73.772
7,53002008,TK,73.772,85.020
8,53002009,TK,85.020,93.930
9,53002010,TK,93.930,103.580
10,53002011,TK,103.580,110.730
11,53002012,TK,110.730,117.980
12,53002013,TK,117.980,133.620
13,53002014,TK,133.620,140.580
14,53002015,TK,140.580,151.920
15,53002016,TK,151.920,163.270
16,53002017,TK,163.270,169.440
0,53003001,TK,0.300,10.330
1,53003002,TK,10.330,17.026
2,53003003,TK,17.026,22.840
3,53003004,TK,22.840,30.880
4,53003005,TK,30.880,39.120
5,53003006,TK,39.120,53.160
6,53003007,TK,53.160,59.870
7,53003008,TK,59.870,71.620
8,53003009,TK,71.620,79.460
9,53003010,TK,79.460,89.390
10,53003011,TK,89.390,97.710
11,53003012,TK,97.710,107.842
12,53003013,TK,107.842,113.060
13,53003014,TK,113.060,124.480
14,53003015,TK,124.480,129.374
15,53003016,TK,129.374,139.270
16,53003017,TK,139.270,146.970
17,53003018,TK,146.970,152.640
0,54001001,TK,0.450,10.570
1,54001002,TK,10.570,21.030
2,54001003,TK,21.030,30.780
3,54001004,TK,30.780,41.180
4,54001005,TK,41.180,51.510
5,54001006,TK,51.510,57.240
6,54001007,TK,57.240,66.600
7,54001008,TK,66.600,72.400
8,54001009,TK,72.400,89.170
9,54001010,TK,89.170,101.490
10,54001011,TK,101.490,107.810
11,54001012,TK,107.810,117.610
12,54001013,TK,117.610,127.830
13,54001014,TK,127.830,135.370
14,54001015,TK,135.370,147.360
15,54001016,TK,147.360,161.900
16,54001017,TK,161.900,172.310
17,54001018,TK,172.310,184.040
18,54001019,TK,184.040,192.330
19,54001020,TK,192.330,200.970
0,54002001,TK,0.600,10.810
1,54002002,TK,10.810,22.000
2,54002003,TK,22.000,27.340
3,54002004,TK,27.340,33.470
4,54002005,TK,33.470,40.370
5,54002006,TK,40.370,46.650
6,54002007,TK,46.650,59.580
7,54002008,TK,59.580,68.370
8,54002009,TK,68.370,83.130
9,54002010,TK,83.130,89.560
10,54002011,TK,89.560,94.220
11,54002012,TK,94.220,101.970
12,54002013,TK,101.970,105.740
13,54002014,TK,105.740,112.769
14,54002015,TK,112.769,122.310
0,54003001,TK,0.600,6.900
1,54003002,TK,6.900,19.250
2,54003003,TK,19.250,28.410
3,54003004,TK,28.410,36.530
4,54003005,TK,36.530,43.310
5,54003006,TK,43.310,48.960
6,54003007,TK,48.960,58.790
7,54003008,TK,58.790,68.370
8,54003009,TK,68.370,73.200
9,54003010,TK,73.200,81.270
10,54003011,TK,81.270,90.860
11,54003012,TK,90.860,99.770
12,54003013,TK,99.770,109.410
13,54003014,TK,109.410,114.020
14,54003015,TK,114.020,126.650
15,54003016,TK,126.650,145.350
0,54004001,TK,0.450,12.800
1,54004002,TK,12.800,18.390
2,54004003,TK,18.390,30.380
3,54004004,TK,30.380,37.070
4,54004005,TK,37.070,41.830
5,54004006,TK,41.830,55.160
6,54004007,TK,55.160,63.380
7,54004008,TK,63.380,77.480
8,54004009,TK,77.480,81.620
9,54004010,TK,81.620,93.290
10,54004011,TK,93.290,96.010
11,54004012,TK,96.010,110.430
12,54004013,TK,110.430,117.190
13,54004014,TK,117.190,124.990
14,54004015,TK,124.990,132.950
15,54004016,TK,132.950,142.380
0,54005001,TK,0.000,8.475
1,54005002,TK,8.475,16.260
2,54005003,TK,16.260,20.800
3,54005004,TK,20.800,38.590
4,54005005,TK,38.590,50.230
5,54005006,TK,50.230,54.400
6,54005007,TK,54.400,59.560
7,54005008,TK,59.560,68.710
8,54005009,TK,68.710,76.550
9,54005010,TK,76.550,91.770
10,54005011,TK,91.770,99.110
11,54005012,TK,99.110,103.700
12,54005013,TK,103.700,116.310
13,54005014,TK,116.310,127.560
14,54005015,TK,127.560,131.500
15,54005016,TK,131.500,143.160
16,54005017,TK,143.160,152.860
17,54005018,TK,152.860,161.720
18,54005019,TK,161.720,169.950
19,54005020,TK,169.950,176.250
20,54005021,TK,176.250,189.000
21,54005022,TK,189.000,198.250
22,54005023,TK,198.250,207.000
23,54005024,TK,207.000,216.090
24,54005025,TK,216.090,224.530
0,54006001,TK,0.150,13.050
1,54006002,TK,13.050,32.190
2,54006003,TK,32.190,42.460
3,54006004,TK,42.460,56.170
4,54006005,TK,56.170,69.980
5,54006006,TK,69.980,75.220
6,54006007,TK,75.220,83.920
7,54006008,TK,83.920,90.490
8,54006009,TK,90.490,106.140
9,54006010,TK,106.140,121.770
10,54006011,TK,121.770,137.950
11,54006012,TK,137.950,151.910
12,54006013,TK,151.910,162.820
13,54006014,TK,162.820,171.130
14,54006015,TK,171.130,181.240
15,54006016,TK,181.240,195.440
16,54006017,TK,195.440,210.900
17,54006018,TK,210.900,217.810
18,54006019,TK,217.810,225.320
19,54006020,TK,225.320,236.130
20,54006021,TK,236.130,244.830
0,55001001,TK,0.600,9.150
1,55001002,TK,9.150,18.344
2,55001003,TK,18.344,28.940
3,55001004,TK,28.940,35.500
4,55001005,TK,35.500,50.610
5,55001006,TK,50.610,59.800
6,55001007,TK,59.800,67.920
7,55001008,TK,67.920,78.720
8,55001009,TK,78.720,92.140
9,55001010,TK,92.140,105.700
10,55001011,TK,105.700,112.430
11,55001012,TK,112.430,126.920
12,55001013,TK,126.920,136.360
13,55001014,TK,136.360,142.329
14,55001015,TK,142.329,151.120
15,55001016,TK,151.120,160.940
16,55001017,TK,160.940,165.630
17,55001018,TK,165.630,175.580
0,55002001,TK,0.150,6.430
1,55002002,TK,6.430,18.050
2,55002003,TK,18.050,23.740
3,55002004,TK,23.740,31.810
4,55002005,TK,31.810,38.520
5,55002006,TK,38.520,44.100
6,55002007,TK,44.100,50.440
7,55002008,TK,50.440,59.110
8,55002009,TK,59.110,68.090
9,55002010,TK,68.090,78.840
10,55002011,TK,78.840,85.800
11,55002012,TK,85.800,94.290
12,55002013,TK,94.290,102.460
13,55002014,TK,102.460,112.330
14,55002015,TK,112.330,121.080
15,55002016,TK,121.080,127.940
16,55002017,TK,127.940,135.952
17,55002018,TK,135.952,146.830
18,55002019,TK,146.830,162.730
19,55002020,TK,162.730,177.150
20,55002021,TK,177.150,190.320
21,55002022,TK,190.320,204.850
22,55002023,TK,204.850,211.430
23,55002024,TK,211.430,219.890
24,55002025,TK,219.890,228.860
25,55002026,TK,228.860,236.390
0,55003001,TK,0.450,6.340
1,55003002,TK,6.340,18.800
2,55003003,TK,18.800,26.260
3,55003004,TK,26.260,33.410
4,55003005,TK,33.410,42.120
5,55003006,TK,42.120,55.740
6,55003007,TK,55.740,62.570
7,55003008,TK,62.570,77.260
8,55003009,TK,77.260,86.580
9,55003010,TK,86.580,99.750
10,55003011,TK,99.750,114.590
11,55003012,TK,114.590,120.800
12,55003013,TK,120.800,128.719
13,55003014,TK,128.719,136.080
14,55003015,TK,136.080,145.210
15,55003016,TK,145.210,155.930
16,55003017,TK,155.930,162.670
0,55004001,TK,0.600,13.660
1,55004002,TK,13.660,25.620
2,55004003,TK,25.620,39.150
3,55004004,TK,39.150,46.460
4,55004005,TK,46.460,56.170
5,55004006,TK,56.170,62.520
6,55004007,TK,62.520,68.690
7,55004008,TK,68.690,85.360
8,55004009,TK,85.360,88.460
9,55004010,TK,88.460,101.100
10,55004011,TK,101.100,112.360
11,55004012,TK,112.360,115.270
12,55004013,TK,115.270,124.670
13,55004014,TK,124.670,132.720
14,55004015,TK,132.720,138.180
15,55004016,TK,138.180,146.480
16,55004017,TK,146.480,158.930
17,55004018,TK,158.930,171.150
18,55004019,TK,171.150,176.300
19,55004020,TK,176.300,183.060
20,55004021,TK,183.060,194.330
21,55004022,TK,194.330,201.730
0,56001001,TK,0.600,10.930
1,56001002,TK,10.930,17.620
2,56001003,TK,17.620,26.470
3,56001004,TK,26.470,39.120
4,56001005,TK,39.120,51.120
5,56001006,TK,51.120,61.470
6,56001007,TK,61.470,74.930
7,56001008,TK,74.930,83.240
8,56001009,TK,83.240,94.990
9,56001010,TK,94.990,104.270
10,56001011,TK,104.270,116.460
11,56001012,TK,116.460,127.360
12,56001013,TK,127.360,136.680
13,56001014,TK,136.680,143.900
14,56001015,TK,143.900,154.900
15,56001016,TK,154.900,164.740
0,56002001,TK,0.300,5.640
1,56002002,TK,5.640,15.020
2,56002003,TK,15.020,25.010
3,56002004,TK,25.010,29.510
4,56002005,TK,29.510,41.030
5,56002006,TK,41.030,45.310
6,56002007,TK,45.310,54.480
7,56002008,TK,54.480,64.040
8,56002009,TK,64.040,70.680
9,56002010,TK,70.680,81.240
10,56002011,TK,81.240,86.100
11,56002012,TK,86.100,96.630
12,56002013,TK,96.630,104.880
13,56002014,TK,104.880,115.960
14,56002015,TK,115.960,123.460
0,56003001,TK,0.450,9.240
1,56003002,TK,9.240,19.140
2,56003003,TK,19.140,34.940
3,56003004,TK,34.940,40.100
4,56003005,TK,40.100,52.980
5,56003006,TK,52.980,59.220
6,56003007,TK,59.220,66.460
7,56003008,TK,66.460,81.030
8,56003009,TK,81.030,91.190
9,56003010,TK,91.190,96.070
10,56003011,TK,96.070,103.830
11,56003012,TK,103.830,116.121
12,56003013,TK,116.121,122.975
13,56003014,TK,122.975,132.333
14,56003015,TK,132.333,143.080
0,57001001,TK,0.600,8.740
1,57001002,TK,8.740,16.330
2,57001003,TK,16.330,22.200
3,57001004,TK,22.200,27.850
4,57001005,TK,27.850,35.440
5,57001006,TK,35.440,44.620
6,57001007,TK,44.620,54.170
7,57001008,TK,54.170,59.460
8,57001009,TK,59.460,69.240
9,57001010,TK,69.240,76.340
10,57001011,TK,76.340,84.400
11,57001012,TK,84.400,90.070
12,57001013,TK,90.070,98.130
13,57001014,TK,98.130,108.530
14,57001015,TK,108.530,115.380
15,57001016,TK,115.380,128.490
16,57001017,TK,128.490,133.600
17,57001018,TK,133.600,139.570
18,57001019,TK,139.570,148.930
19,57001020,TK,148.930,157.770
20,57001021,TK,157.770,164.990
21,57001022,TK,164.990,173.650
22,57001023,TK,173.650,178.670
23,57001024,TK,178.670,185.590
24,57001025,TK,185.590,191.720
0,58001001,TK,0.150,10.590
1,58001002,TK,10.590,15.890
2,58001003,TK,15.890,35.150
3,58001004,TK,35.150,43.120
4,58001005,TK,43.120,56.620
5,58001006,TK,56.620,65.920
6,58001007,TK,65.920,74.329
7,58001008,TK,74.329,84.840
8,58001009,TK,84.840,97.790
9,58001010,TK,97.790,105.760
10,58001011,TK,105.760,112.250
